id,Phase ID,Plant phase,Phase operating status,project,project_other,parent,owner,ownership,province,country,region,status,steel_capacity,iron_capacity,process,equipment,url,lat,lng
P100000120253,S100000130361,Main plant,operating,Yantai Walsin Stainless Steel Co Ltd,烟台华新不锈钢有限公司,Huaxin Special Steel Holdings Co Ltd [75.0%]; Concord Industries Ltd 华新特殊钢控股有限公司 [20.4%]; Walsin Lihwa Holdings Ltd [4.6%],"Yantai Walsin Stainless Steel Co., Ltd.",N/A,Shandong,China,Asia Pacific,operating,1400.0,unknown,electric,EAF,https://www.gem.wiki/Yantai_Walsin_Stainless_Steel_Co_Ltd,37.548627,121.277488
P100000120257,S100000130365,Main plant,operating pre-retirement,Baosteel Special Steel Co Ltd,宝钢特钢有限公司,China Baowu Steel Group Co Ltd [100.0%],"Baosteel Special Steel Co., Ltd.",unknown,Shanghai,China,Asia Pacific,operating pre-retirement,500.0,unknown,electric,EAF,https://www.gem.wiki/Baosteel_Special_Steel_Co_Ltd,31.379422,121.484652
P100000120294,S100000131831,Closure,retired,Xinjiang Xin'an Special Steel Co Ltd,新疆新安特钢有限公司,Xinjiang Xin'an Special Steel Co Ltd [100%],"Xinjiang Xin'an Special Steel Co., Ltd.",N/A,Xinjiang,China,Asia Pacific,retired,1150.0,N/A,electric,EAF,https://www.gem.wiki/Xinjiang_Xin'an_Special_Steel_Co_Ltd,44.290299,86.595826
P100000120294,S100000130417,Expansion,operating,Xinjiang Xin'an Special Steel Co Ltd,新疆新安特钢有限公司,Xinjiang Xin'an Special Steel Co Ltd [100%],"Xinjiang Xin'an Special Steel Co., Ltd.",N/A,Xinjiang,China,Asia Pacific,operating,400.0,N/A,electric,EAF,https://www.gem.wiki/Xinjiang_Xin'an_Special_Steel_Co_Ltd,44.290299,86.595826
P100000120303,S100000130427,Main plant,operating,Yunnan Qujing Iron and Steel Group Fenghuang Steel Co Ltd,云南曲靖钢铁集团凤凰钢铁有限公司,Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; other [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],"Yunnan Qujing Iron and Steel Group Fenghuang Steel Co., Ltd.",N/A,Yunnan,China,Asia Pacific,operating,1400.0,unknown,electric,EAF,https://www.gem.wiki/Yunnan_Qujing_Iron_and_Steel_Group_Fenghuang_Steel_Co_Ltd,26.275342,104.168311
P100000120317,S100000131567,Closure,operating pre-retirement,Chongqing Zuhang Iron & Steel Co Ltd,重庆足航钢铁有限公司,Chongqing Zuhang Steel Co Ltd [100%],"Chongqing Zuhang Iron & Steel Co., Ltd",N/A,Chongqing,China,Asia Pacific,operating pre-retirement,1010.0,N/A,electric,EAF,https://www.gem.wiki/Chongqing_Zuhang_Iron_&_Steel_Co_Ltd,29.440056,105.741929
P100000120310,S100000131632,Closure,operating pre-retirement,Yancheng Lianxin Iron and Steel Co Ltd,盐城市联鑫钢铁有限公司,Huachuang Jiangsu Investment Co Ltd [80.4%]; persons [19.6%],"Yancheng Lianxin Iron and Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating pre-retirement,790.3,N/A,electric,EAF,https://www.gem.wiki/Yancheng_Lianxin_Iron_and_Steel_Co_Ltd,33.211332,120.774892
P100000120310,S100000130438,Expansion,announced,Yancheng Lianxin Iron and Steel Co Ltd,盐城市联鑫钢铁有限公司,Huachuang Jiangsu Investment Co Ltd [80.4%]; persons [19.6%],"Yancheng Lianxin Iron and Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,announced,750.0,N/A,electric,EAF,https://www.gem.wiki/Yancheng_Lianxin_Iron_and_Steel_Co_Ltd,33.211332,120.774892
P100000120312,S100000130442,Expansion,announced,Shandong IRON&STEEL Group Rizhao Co Ltd,山东钢铁集团日照有限公司(一期),Shandong Iron and Steel Co Ltd [50.6%]; Shandong Iron and Steel Group Co Ltd [34.0%]; Shandong Guohui Investment Co Ltd [9.7%]; Shandong Caixin Asset Operation Co Ltd [4.9%]; other [0.8%],"Shandong IRON&STEEL Group Rizhao Co., Ltd.",unknown,Shandong,China,Asia Pacific,announced,1300.0,N/A,electric,EAF,https://www.gem.wiki/Shandong_IRON&STEEL_Group_Rizhao_Co_Ltd,35.188969,119.383723
P100000120315,S100000131545,Expansion,announced,Hbis Laoting Steel Co Ltd,河钢乐亭钢铁有限公司(唐钢新区)二期二部（120吨电炉2座）,HBIS Co Ltd [69.1%]; HBIS Group Co Ltd [7.7%]; Hebei Province Jicai Lndustryl Equity Lnvestment Fund Co Ltd [7.0%]; China Everbright Group [6.5%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [3.0%]; Tangshan City Development Group Co Ltd [2.9%]; Gansu Financial Holding Group Co Ltd [2.0%]; other [0.9%]; Gansu Highway Aviation Tourism Investment Group Co Ltd [0.8%],"Hbis Laoting Steel Co., Ltd.",unknown,Hebei,China,Asia Pacific,announced,1800.0,N/A,electric,EAF,https://www.gem.wiki/Hbis_Laoting_Steel_Co_Ltd,39.257823,119.033567
P100000120317,S100000130451,Expansion,construction,Chongqing Zuhang Iron & Steel Co Ltd,重庆足航钢铁有限公司,Chongqing Zuhang Steel Co Ltd [100%],"Chongqing Zuhang Iron & Steel Co., Ltd",N/A,Chongqing,China,Asia Pacific,construction,1010.0,N/A,electric,EAF,https://www.gem.wiki/Chongqing_Zuhang_Iron_&_Steel_Co_Ltd,29.440056,105.741929
P100000120319,S100000130453,Main plant,operating,Guangdong Jinshenglan Metallurgical Technology Co Ltd,广东金晟兰冶金科技有限公司(一期),Fujian Lanming Investment Partnership LP [25.2%]; other [14.9%]; persons [13.9%]; Fujian Lanrui Investment Partnership LP [12.5%]; Fujian Qikun Investment Co Ltd [5.8%]; Fujian Zhongyi Investment Co Ltd [5.0%]; Fujian Taisong Investment Co Ltd [3.3%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Jinkun Investment Co Ltd [1.8%]; Fuzhou Deyu Investment Co Ltd [1.8%]; Fujian Shunle Investment Co Ltd [1.8%]; Fujian Yuheng Investment Co Ltd [1.8%]; Fuzhou Minqiu Trading Co Ltd [1.7%]; Fenghe Investment (Fujian) Co Ltd [1.4%]; Fujian Jingyuan Investment Co Ltd [1.4%]; Fujian Junao Investment Co Ltd [1.4%]; Fujian Yongxinqi Investment Co Ltd [1.4%]; Yuncheng Investment (Fujian) Co Ltd [1.4%]; Pingtan Shengxin Investment Partnership LP [1.4%],"Guangdong Jinshenglan Metallurgical Technology Co., Ltd.",N/A,Guangdong,China,Asia Pacific,operating,1200.0,N/A,electric,EAF,https://www.gem.wiki/Guangdong_Jinshenglan_Metallurgical_Technology_Co_Ltd,22.888729,112.263081
P100000120319,S100000130454,Expansion,operating,Guangdong Jinshenglan Metallurgical Technology Co Ltd,广东金晟兰冶金科技有限公司(二期一区),Fujian Lanming Investment Partnership LP [25.2%]; other [14.9%]; persons [13.9%]; Fujian Lanrui Investment Partnership LP [12.5%]; Fujian Qikun Investment Co Ltd [5.8%]; Fujian Zhongyi Investment Co Ltd [5.0%]; Fujian Taisong Investment Co Ltd [3.3%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Jinkun Investment Co Ltd [1.8%]; Fuzhou Deyu Investment Co Ltd [1.8%]; Fujian Shunle Investment Co Ltd [1.8%]; Fujian Yuheng Investment Co Ltd [1.8%]; Fuzhou Minqiu Trading Co Ltd [1.7%]; Fenghe Investment (Fujian) Co Ltd [1.4%]; Fujian Jingyuan Investment Co Ltd [1.4%]; Fujian Junao Investment Co Ltd [1.4%]; Fujian Yongxinqi Investment Co Ltd [1.4%]; Yuncheng Investment (Fujian) Co Ltd [1.4%]; Pingtan Shengxin Investment Partnership LP [1.4%],"Guangdong Jinshenglan Metallurgical Technology Co., Ltd.",N/A,Guangdong,China,Asia Pacific,operating,1200.0,N/A,electric,EAF,https://www.gem.wiki/Guangdong_Jinshenglan_Metallurgical_Technology_Co_Ltd,22.888729,112.263081
P100000120319,S100000130455,Expansion,operating,Guangdong Jinshenglan Metallurgical Technology Co Ltd,广东金晟兰冶金科技有限公司(二期二区),Fujian Lanming Investment Partnership LP [25.2%]; other [14.9%]; persons [13.9%]; Fujian Lanrui Investment Partnership LP [12.5%]; Fujian Qikun Investment Co Ltd [5.8%]; Fujian Zhongyi Investment Co Ltd [5.0%]; Fujian Taisong Investment Co Ltd [3.3%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Jinkun Investment Co Ltd [1.8%]; Fuzhou Deyu Investment Co Ltd [1.8%]; Fujian Shunle Investment Co Ltd [1.8%]; Fujian Yuheng Investment Co Ltd [1.8%]; Fuzhou Minqiu Trading Co Ltd [1.7%]; Fenghe Investment (Fujian) Co Ltd [1.4%]; Fujian Jingyuan Investment Co Ltd [1.4%]; Fujian Junao Investment Co Ltd [1.4%]; Fujian Yongxinqi Investment Co Ltd [1.4%]; Yuncheng Investment (Fujian) Co Ltd [1.4%]; Pingtan Shengxin Investment Partnership LP [1.4%],"Guangdong Jinshenglan Metallurgical Technology Co., Ltd.",N/A,Guangdong,China,Asia Pacific,operating,1200.0,N/A,electric,EAF,https://www.gem.wiki/Guangdong_Jinshenglan_Metallurgical_Technology_Co_Ltd,22.888729,112.263081
P100000120320,S100000130456,Main plant,operating,Sichuan Shengquan Iron and Steel Group Co Ltd,四川盛泉钢铁集团有限公司,Sichuan Shengquan Iron and Steel Group Co Ltd [100%],"Sichuan Shengquan Iron and Steel Group Co., Ltd.",N/A,Sichuan,China,Asia Pacific,operating,1500.0,unknown,electric,EAF,https://www.gem.wiki/Sichuan_Shengquan_Iron_and_Steel_Group_Co_Ltd,31.255961,104.190612
P100000120322,S100000130462,Main plant,operating,Shijiazhuang Iron & Steel Co Ltd (Special Steel Branch ),石家庄钢铁有限责任公司特殊钢分公司,HBIS Group Co Ltd [74.7%]; HBIS International Holdings Ltd [24.9%]; other [0.4%],"Shijiazhuang Iron & Steel Co., Ltd.",Partial,Hebei,China,Asia Pacific,operating,2000.0,unknown,electric,EAF,https://www.gem.wiki/Shijiazhuang_Iron_&_Steel_Co_Ltd_(Special_Steel_Branch_),38.075008,114.033043
P100000120329,S100000131654,Closure,operating pre-retirement,Chengdu Changfeng Iron and Steel Group Co Ltd,成都市长峰钢铁集团有限公司,Chengdu Changfeng Steel Group Co Ltd [100%],"Chengdu Changfeng Iron and Steel Group Co., Ltd.",N/A,Sichuan,China,Asia Pacific,retired,1200.0,N/A,electric,EAF,https://www.gem.wiki/Chengdu_Changfeng_Iron_and_Steel_Group_Co_Ltd,31.031921,103.672956
P100000120329,S100000131654,Closure,operating pre-retirement,Chengdu Changfeng Iron and Steel Group Co Ltd,成都市长峰钢铁集团有限公司,Chengdu Changfeng Steel Group Co Ltd [100%],"Chengdu Changfeng Iron and Steel Group Co., Ltd.",N/A,Sichuan,China,Asia Pacific,operating pre-retirement,400.0,N/A,electric,EAF,https://www.gem.wiki/Chengdu_Changfeng_Iron_and_Steel_Group_Co_Ltd,31.031921,103.672956
P100000120329,S100000130475,Expansion,operating,Chengdu Changfeng Iron and Steel Group Co Ltd,成都市长峰钢铁集团有限公司,Chengdu Changfeng Steel Group Co Ltd [100%],"Chengdu Changfeng Iron and Steel Group Co., Ltd.",N/A,Sichuan,China,Asia Pacific,operating,500.0,N/A,electric,EAF,https://www.gem.wiki/Chengdu_Changfeng_Iron_and_Steel_Group_Co_Ltd,31.031921,103.672956
P100000120329,S100000130475,Expansion,operating,Chengdu Changfeng Iron and Steel Group Co Ltd,成都市长峰钢铁集团有限公司,Chengdu Changfeng Steel Group Co Ltd [100%],"Chengdu Changfeng Iron and Steel Group Co., Ltd.",N/A,Sichuan,China,Asia Pacific,construction,1000.0,N/A,electric,EAF,https://www.gem.wiki/Chengdu_Changfeng_Iron_and_Steel_Group_Co_Ltd,31.031921,103.672956
P100000120341,S100000130493,Main plant,operating,Tangshan Yutian Jinzhou Industrial Co Ltd,唐山市玉田金州实业有限公司,British Asia Pan Ruogen International Co Ltd [60.0%]; Tangshan Fengrun Jinruicheng Iron and Steel Co Ltd [40.0%],"Tangshan Yutian Jinzhou Industrial Co., Ltd.",N/A,Hebei,China,Asia Pacific,operating,700.0,N/A,electric,EAF,https://www.gem.wiki/Tangshan_Yutian_Jinzhou_Industrial_Co_Ltd,39.967373,117.857659
P100000120334,S100000130482,Main plant,operating,Hangda Steel Co Ltd,四川德润钢铁集团航达钢铁有限责任公司,Dazhou Hangda Steel Co Ltd [100%],"Hangda Steel Co., Ltd.",N/A,Sichuan,China,Asia Pacific,operating,1000.0,unknown,electric,EAF,https://www.gem.wiki/Hangda_Steel_Co_Ltd,31.435149,107.685981
P100000120335,S100000130483,Main plant,operating,Luzhou Xinyang Vanadium Titanium Steel Co Ltd,泸州鑫阳钒钛钢铁有限公司,Luzhou Chengkun Industry Co Ltd [70.0%]; Sichuan Luzhou Jiangyang Iron and Steel Co Ltd [30.0%],"Luzhou Xinyang Vanadium Titanium Steel Co., Ltd.",N/A,Sichuan,China,Asia Pacific,operating,2000.0,N/A,electric,EAF,https://www.gem.wiki/Luzhou_Xinyang_Vanadium_Titanium_Steel_Co_Ltd,28.851779,105.70509
P100000120342,S100000130494,Main plant,operating,Tangshan Zhengfeng Steel Co Ltd,唐山正丰钢铁有限公司,Tangshan ZHENGFENG IRON&STEEL Co Ltd [100%],"Tangshan Zhengfeng Steel Co., Ltd.",N/A,Hebei,China,Asia Pacific,operating,2440.0,N/A,electric,EAF,https://www.gem.wiki/Tangshan_Zhengfeng_Steel_Co_Ltd,39.85271,118.181279
P100000120343,S100000130495,Main plant,operating,Hubei Shunle Steel Co Ltd plant,湖北顺乐钢铁有限公司,Hubei Jinshenglan Metallurgical Technology Co Ltd [62.6%]; Yuncheng Investment (Fujian) Co Ltd [9.1%]; Fujian Yongxinqi Investment Co Ltd [6.8%]; Fujian Taisong Investment Co Ltd [4.9%]; Fujian Jinkun Investment Co Ltd [4.2%]; Fuzhou Deyu Investment Co Ltd [3.6%]; Fujian Qikun Investment Co Ltd [2.5%]; Fujian Hongyao Investment Co Ltd [2.4%]; Fujian Shunle Investment Co Ltd [1.9%]; other [1.9%],"Hubei Shunle Steel Co., Ltd.",N/A,Hubei,China,Asia Pacific,operating,2000.0,N/A,electric,EAF,https://www.gem.wiki/Hubei_Shunle_Steel_Co_Ltd_plant,29.925026,113.826118
P100000120346,S100000130502,Main plant,retired,Zhongye Dongfang Jiangsu Heavy Industry Co Ltd,中冶东方江苏重工有限公司,Jiangsu Feida Co Ltd [65.0%]; Metallurgical Corporation of China Ltd [18.0%]; persons [15.0%]; other [2.0%],"Zhongye Dongfang Jiangsu Heavy Industry Co., Ltd.",unknown,Jiangsu,China,Asia Pacific,retired,2000.0,N/A,electric,EAF,https://www.gem.wiki/Zhongye_Dongfang_Jiangsu_Heavy_Industry_Co_Ltd,32.104319,119.792126
P100000120347,S100000130503,Main plant,operating,Jiangyin Xicheng Steel Co Ltd,江阴市西城钢铁有限公司,Jiangsu Xicheng Sanlian Holding Group Co Ltd [100.0%],"Jiangyin Xicheng Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,720.0,N/A,electric,EAF,https://www.gem.wiki/Jiangyin_Xicheng_Steel_Co_Ltd,31.892299,120.198394
P100000120352,S100000130510,Expansion,announced,Yunnan Tiangao Nickel Alloy Co Ltd,云南天高镍业有限公司,Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; other [21.2%]; Total other shareholders [8.6%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],"Yunnan Tiangao Nickel Alloy Co., Ltd.",N/A,Yunnan,China,Asia Pacific,announced,900.0,N/A,electric,EAF,https://www.gem.wiki/Yunnan_Tiangao_Nickel_Alloy_Co_Ltd,24.80128,104.063455
P100000120355,S100000130515,Main plant,announced,Inner Mongolia Mingtuo Ferrite New Material Co Ltd,内蒙古明拓铁素体新材料有限公司,Beijing Dow Investment Holding Co Ltd [81.3%]; Minmetals Development Co Ltd [15.7%]; other [3.0%],"Inner Mongolia Mingtuo Ferrite New Material Co., Ltd.",N/A,Inner Mongolia,China,Asia Pacific,announced,800.0,1100.0,electric,EAF,https://www.gem.wiki/Inner_Mongolia_Mingtuo_Ferrite_New_Material_Co_Ltd,40.597557,109.683202
P100000120358,S100000130519,Main plant,operating,Fuzhou Wuhang Steel Products Co Ltd,福州吴航钢铁制品有限公司,persons [66.2%]; Fujian Wugang Group Co Ltd [33.8%],Fuzhou Wuhang Steel Products Co Ltd,N/A,Fujian,China,Asia Pacific,operating,2000.0,N/A,electric,EAF,https://www.gem.wiki/Fuzhou_Wuhang_Steel_Products_Co_Ltd,25.995101,119.495725
P100000120359,S100000131537,Closure,operating pre-retirement,Zunyi Fuxin Special Steel Equipment Manufacturing Co Ltd,遵义福鑫特殊钢装备制造有限公司 75*2电炉,Zunyi County Fuxin Iron & Steel Product Co Ltd [100%],Zunyi Fuxin Special Steel Equipment Manufacturing Co Ltd,N/A,Guizhou,China,Asia Pacific,operating pre-retirement,1150.0,N/A,electric,EAF,https://www.gem.wiki/Zunyi_Fuxin_Special_Steel_Equipment_Manufacturing_Co_Ltd,27.591697,106.815453
P100000120359,S100000130521,Expansion,construction,Zunyi Fuxin Special Steel Equipment Manufacturing Co Ltd,遵义福鑫特殊钢装备制造有限公司 100电炉,Zunyi County Fuxin Iron & Steel Product Co Ltd [100%],Zunyi Fuxin Special Steel Equipment Manufacturing Co Ltd,N/A,Guizhou,China,Asia Pacific,construction,1110.0,N/A,electric,EAF,https://www.gem.wiki/Zunyi_Fuxin_Special_Steel_Equipment_Manufacturing_Co_Ltd,27.591697,106.815453
P100000120360,S100000131595,Closure,operating pre-retirement,Guizhou Juxin Iron and Steel (Group) Co Ltd,贵州聚鑫钢铁(集团)有限公司,Qianxinan Prefecture Juxin Industry & Trade General Co [100%],Guizhou Juxin Iron and Steel (Group) Co Ltd,N/A,Guizhou,China,Asia Pacific,operating pre-retirement,490.0,N/A,electric,EAF,https://www.gem.wiki/Guizhou_Juxin_Iron_and_Steel_(Group)_Co_Ltd,25.150857,105.041722
P100000120360,S100000130523,Expansion,announced,Guizhou Juxin Iron and Steel (Group) Co Ltd,贵州聚鑫钢铁(集团)有限公司-技术改造升级 70电炉,Qianxinan Prefecture Juxin Industry & Trade General Co [100%],Guizhou Juxin Iron and Steel (Group) Co Ltd,N/A,Guizhou,China,Asia Pacific,announced,500.0,N/A,electric,EAF,https://www.gem.wiki/Guizhou_Juxin_Iron_and_Steel_(Group)_Co_Ltd,25.150857,105.041722
P100000120363,S100000130526,Main plant,operating,Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co Ltd,广西贵港钢铁集团贵港桂宝特钢有限公司,Guangxi Guigang Iron and Steel Group Co Ltd [44.0%]; Guigang Helong Investment Partnership LP [41.8%]; Guigang Herun Investment Partnership LP [12.5%]; other [1.7%],"Guangxi Guigang Iron and Steel Group Guigang Guibao Special Steel Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating,1200.0,N/A,electric,EAF,https://www.gem.wiki/Guangxi_Guigang_Iron_and_Steel_Group_Guigang_Guibao_Special_Steel_Co_Ltd,23.089502,109.63938
P100000120364,S100000131594,Closure,operating pre-retirement,Guizhou Hexing Metal Products Co Ltd,贵州省和兴金属制品有限公司,persons [65.0%]; Guizhou Mindong Economic and Trade Co Ltd [35.0%],"Guizhou Hexing Metal Products Co., Ltd.",N/A,Guizhou,China,Asia Pacific,operating pre-retirement,520.0,N/A,electric,EAF,https://www.gem.wiki/Guizhou_Hexing_Metal_Products_Co_Ltd,26.509525,107.570458
P100000120364,S100000130528,Expansion,construction,Guizhou Hexing Metal Products Co Ltd,贵州省和兴金属制品有限公司-技术改造升级70电弧炉,persons [65.0%]; Guizhou Mindong Economic and Trade Co Ltd [35.0%],"Guizhou Hexing Metal Products Co., Ltd.",N/A,Guizhou,China,Asia Pacific,construction,500.0,N/A,electric,EAF,https://www.gem.wiki/Guizhou_Hexing_Metal_Products_Co_Ltd,26.509525,107.570458
P100000120365,S100000130529,Main plant,operating,Wuzhou Yongda Iron and Steel Co Ltd,梧州市永达钢铁有限公司,Wuzhou Yongda Steel Works Co Ltd [100%],"Wuzhou Yongda Iron and Steel Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating,1800.0,N/A,electric,EAF,https://www.gem.wiki/Wuzhou_Yongda_Iron_and_Steel_Co_Ltd,23.524465,111.2402
P100000120366,S100000130530,Main plant,operating,Wuzhou Yongda Special Steel Co Ltd,梧州市永达特钢有限公司,Wuzhou Yongda Steel Works Co Ltd [100.0%],"Wuzhou Yongda Special Steel Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating,1000.0,N/A,electric,EAF,https://www.gem.wiki/Wuzhou_Yongda_Special_Steel_Co_Ltd,23.520307,111.229981
P100000120367,S100000130531,Main plant,operating,Guilin Pinggang Iron and Steel Co Ltd,桂林平钢钢铁有限公司,Guangxi Xingui Steel Group Co Ltd [65.0%]; persons [35.0%],"Guilin Pinggang Iron and Steel Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating,1200.0,N/A,electric,EAF,https://www.gem.wiki/Guilin_Pinggang_Iron_and_Steel_Co_Ltd,24.673567,110.78959
P100000120368,S100000130532,Main plant,operating,Guangxi Guixin Iron and Steel Group Co Ltd,广西桂鑫钢铁集团有限公司,Guangxi Guixin Steel Group Co Ltd [100%],"Guangxi Guixin Iron and Steel Group Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating,2000.0,N/A,electric,EAF,https://www.gem.wiki/Guangxi_Guixin_Iron_and_Steel_Group_Co_Ltd,23.978962,111.735523
P100000120369,S100000130533,Main plant,operating,Guangxi Wuzhou Jinhai Stainless Steel Co Ltd,广西梧州市金海不锈钢有限公司,Guangdong Jinhai Brilliant Group Co Ltd [100.0%],"Guangxi Wuzhou Jinhai Stainless Steel Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating,1500.0,N/A,electric,EAF,https://www.gem.wiki/Guangxi_Wuzhou_Jinhai_Stainless_Steel_Co_Ltd,23.518229,111.235509
P100000120375,S100000130544,Main plant,operating,Sichuan Gangchen Stainless Steel Co Ltd,四川罡宸不锈钢有限责任公司,Fujian Xinsheng Investment Co Ltd [85.0%]; Pingtan Longxin Investment Co Ltd [15.0%],"Sichuan Gangchen Stainless Steel Co., Ltd.",N/A,Sichuan,China,Asia Pacific,operating,600.0,N/A,electric,EAF,https://www.gem.wiki/Sichuan_Gangchen_Stainless_Steel_Co_Ltd,29.501044,103.607365
P100000120380,S100000130552,Main plant,construction,Guangdong Nanfang Donghai Iron and Steel Co Ltd,广东南方东海钢铁有限公司(一期),Tangshan Donghai Iron and Steel Group Co Ltd [70.0%]; persons [30.0%],"Guangdong Nanfang Donghai Iron and Steel Co., Ltd.",N/A,Guangdong,China,Asia Pacific,construction,1200.0,N/A,electric,EAF,https://www.gem.wiki/Guangdong_Nanfang_Donghai_Iron_and_Steel_Co_Ltd,22.907614,112.224952
P100000120380,S100000131584,Expansion,announced,Guangdong Nanfang Donghai Iron and Steel Co Ltd,广东南方东海钢铁有限公司第二座 150电炉,Tangshan Donghai Iron and Steel Group Co Ltd [70.0%]; persons [30.0%],"Guangdong Nanfang Donghai Iron and Steel Co., Ltd.",N/A,Guangdong,China,Asia Pacific,announced,1200.0,N/A,electric,EAF,https://www.gem.wiki/Guangdong_Nanfang_Donghai_Iron_and_Steel_Co_Ltd,22.907614,112.224952
P100000120381,S100000131633,Closure,operating pre-retirement,Xuzhou Jinhong Iron and Steel Group Co Ltd,徐州金虹钢铁集团有限公司,Xuzhou Jinhong Iron and Steel Group Co Ltd [100%],"Xuzhou Jinhong Iron and Steel Group Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating pre-retirement,1000.0,N/A,electric,EAF,https://www.gem.wiki/Xuzhou_Jinhong_Iron_and_Steel_Group_Co_Ltd,34.500122,116.908897
P100000120381,S100000130554,Expansion,construction,Xuzhou Jinhong Iron and Steel Group Co Ltd,徐州金虹钢铁集团有限公司,Xuzhou Jinhong Iron and Steel Group Co Ltd [100%],"Xuzhou Jinhong Iron and Steel Group Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,construction,1000.0,N/A,electric,EAF,https://www.gem.wiki/Xuzhou_Jinhong_Iron_and_Steel_Group_Co_Ltd,34.500122,116.908897
P100000120382,S100000130555,Main plant,operating,Liyang Baorun Steel Co Ltd,溧阳宝润钢铁有限公司,Jiangsu Delong Nickel Industry Co Ltd [100.0%],"Liyang Baorun Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,2760.0,N/A,electric,EAF,https://www.gem.wiki/Liyang_Baorun_Steel_Co_Ltd,31.471123,119.485941
P100000120383,S100000130556,Main plant,retired,Luoyang Luogang Group of Steel and Iron Co Ltd,洛阳洛钢集团钢铁有限公司,Luoyang Luogang Group of Steel and Iron Co Ltd [100%],"Luoyang Luogang Group of Steel and Iron Co., Ltd.",N/A,Henan,China,Asia Pacific,retired,850.0,N/A,electric,EAF,https://www.gem.wiki/Luoyang_Luogang_Group_of_Steel_and_Iron_Co_Ltd,34.798477,112.580505
P100000120384,S100000131635,Closure,retired,Baicheng Fuda Bar Rolling Co Ltd,白城市富达棒材轧制有限公司,Baicheng Fuda Bar Rolling Co Ltd [100%],"Baicheng Fuda Bar Rolling Co., Ltd.",N/A,Jilin,China,Asia Pacific,retired,800.0,N/A,electric,EAF,https://www.gem.wiki/Baicheng_Fuda_Bar_Rolling_Co_Ltd,45.593303,122.895588
P100000120384,S100000130558,Expansion,construction,Baicheng Fuda Bar Rolling Co Ltd,白城市富达棒材轧制有限公司,Baicheng Fuda Bar Rolling Co Ltd [100%],"Baicheng Fuda Bar Rolling Co., Ltd.",N/A,Jilin,China,Asia Pacific,construction,788.0,N/A,electric,EAF,https://www.gem.wiki/Baicheng_Fuda_Bar_Rolling_Co_Ltd,45.593303,122.895588
P100000120385,S100000130559,Main plant,operating,Cangzhou Lingang Sanling Metal Co Ltd,沧州临港三菱金属制品有限公司,Cangzhou Lingang Sanling Metal Co Ltd [100%],"Cangzhou Lingang Sanling Metal Co., Ltd.",N/A,Hebei,China,Asia Pacific,operating,1000.0,N/A,electric,EAF,https://www.gem.wiki/Cangzhou_Lingang_Sanling_Metal_Co_Ltd,38.311738,117.457779
P100000120385,S100000130560,Expansion,announced,Cangzhou Lingang Sanling Metal Co Ltd,沧州临港三菱金属制品有限公司,Cangzhou Lingang Sanling Metal Co Ltd [100%],"Cangzhou Lingang Sanling Metal Co., Ltd.",N/A,Hebei,China,Asia Pacific,announced,1000.0,N/A,electric,EAF,https://www.gem.wiki/Cangzhou_Lingang_Sanling_Metal_Co_Ltd,38.311738,117.457779
P100000120389,S100000131516,Closure,operating pre-retirement,Jilin Steel Group Fugang Metal Manufacturing Co Ltd,吉林吉钢钢铁集团福钢金属制造有限公司,Jilinjigang Steel Group Co Ltd [51.0%]; persons [49.0%],Jilin Steel Group Fugang Metal Manufacturing Co.ltd,N/A,Jilin,China,Asia Pacific,operating pre-retirement,1500.0,N/A,electric,EAF,https://www.gem.wiki/Jilin_Steel_Group_Fugang_Metal_Manufacturing_Co_Ltd,44.022802,125.505627
